Joint 0: ,-0.3,-0.126,0.021,0.122,0.388
Joint 1: ,0.3,0.505,0.619,0.72,0.865
Joint 2: ,0.4,0.387,0.363,0.397,0.128
Joint 3: ,1.2,1.038,1.001,1.022,0.869
Joint 4: ,0.5,0.553,0.603,0.585,0.803
Joint 5: ,1.2,1.317,1.216,0.968,0.854
Joint 6: ,0.0,-1.458,-1.398,-1.524,-2.424
Trial,26,Sim Type,5,Distance Weight,1,Random Seed,390,Min Iterations,2000,Distance cost,0.42978822149142093,Manip Cost,0.45016228057449564,Total cost,0.40829881041684984,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.07672136531470654,0.0,0.04045476180748243
Distance to Last Node,0.0,0.05,0.177,0.071,0.114
Total Cost,0.0,0.04962,0.225,0.29546,0.4083
Joint 0: ,-0.3,0.151,0.309,0.511,0.541
Joint 1: ,0.3,0.787,0.596,0.679,0.813
Joint 2: ,0.4,0.059,-0.171,-0.359,-0.191
Joint 3: ,1.2,1.198,1.231,1.135,1.029
Joint 4: ,0.5,0.924,0.947,1.12,1.233
Joint 5: ,1.2,0.76,0.861,0.763,0.717
Joint 6: ,0.0,0.44,1.422,2.576,2.578
Trial,27,Sim Type,5,Distance Weight,1,Random Seed,405,Min Iterations,2000,Distance cost,0.4154262496127497,Manip Cost,0.8333333333333334,Total cost,0.3946549371321122,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,0.0,4.081405297e-11,4.278047836e-11
Distance to Last Node,0.0,0.05,0.071,0.052,0.124,0.101
Total Cost,0.0,0.04962,0.11983,0.17124,0.29432,0.39465
Joint 0: ,-0.3,-0.199,-0.099,0.001,0.108,0.262
Joint 1: ,0.3,0.41,0.472,0.535,0.715,0.861
Joint 2: ,0.4,0.435,0.382,0.33,0.375,0.385
Joint 3: ,1.2,1.137,1.142,1.147,1.165,1.03
Joint 4: ,0.5,0.579,0.638,0.697,0.886,0.912
Joint 5: ,1.2,1.097,0.96,0.824,0.696,0.61
Joint 6: ,0.0,0.079,-0.707,-1.492,-1.162,-1.084
Trial,28,Sim Type,5,Distance Weight,1,Random Seed,420,Min Iterations,2000,Distance cost,0.3899728781943513,Manip Cost,0.8,Total cost,0.3704742342846337,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,0.0,4.257645508e-11
Distance to Last Node,0.0,0.086,0.124,0.092,0.071
Total Cost,0.0,0.0851,0.20795,0.29973,0.37047
Joint 0: ,-0.3,-0.075,0.157,0.159,0.365
Joint 1: ,0.3,0.43,0.63,0.822,0.885
Joint 2: ,0.4,0.322,0.277,0.467,0.262
Joint 3: ,1.2,1.128,0.959,0.875,0.768
Joint 4: ,0.5,0.416,0.392,0.541,0.439
Joint 5: ,1.2,1.241,1.212,1.078,0.959
Joint 6: ,0.0,-0.754,-1.539,-1.713,-1.638
Trial,29,Sim Type,5,Distance Weight,1,Random Seed,435,Min Iterations,2000,Distance cost,0.4176344645903134,Manip Cost,0.8,Total cost,0.3967527413607977,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,3.713516215e-11,0.0,0.0
Distance to Last Node,0.0,0.119,0.113,0.103,0.065
Total Cost,0.0,0.11773,0.23018,0.33217,0.39675
Joint 0: ,-0.3,0.078,0.145,0.234,0.252
Joint 1: ,0.3,0.493,0.561,0.745,0.865
Joint 2: ,0.4,0.14,0.265,0.296,0.426
Joint 3: ,1.2,0.965,1.176,1.088,1.035
Joint 4: ,0.5,0.551,0.65,0.76,0.846
Joint 5: ,1.2,1.161,0.662,0.614,0.559
Joint 6: ,0.0,-1.392,-1.55,-1.707,-1.691
Trial,30,Sim Type,5,Distance Weight,1,Random Seed,450,Min Iterations,2000,Distance cost,0.3925778731025418,Manip Cost,0.6231215885534518,Total cost,0.3729489794474147,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.06981047167452317,5.623743339e-11,0.0
Distance to Last Node,0.0,0.045,0.125,0.083,0.123
Total Cost,0.0,0.04446,0.16841,0.25052,0.37295
Joint 0: ,-0.3,-0.24,-0.064,0.176,0.318
Joint 1: ,0.3,0.375,0.443,0.652,0.876
Joint 2: ,0.4,0.43,0.41,0.212,0.203
Joint 3: ,1.2,1.182,1.398,1.097,0.927
Joint 4: ,0.5,0.483,0.984,0.878,0.961
Joint 5: ,1.2,1.161,0.73,1.061,0.891
Joint 6: ,0.0,0.094,1.162,1.869,1.822
