Joint 3: ,0.9,0.938,0.984,1.047,1.053,1.034,1.077,1.002,0.953
Joint 4: ,0.9,0.895,0.886,0.855,0.857,0.864,0.857,0.879,0.896
Joint 5: ,0.9,0.907,0.92,0.965,0.947,0.913,0.918,0.82,0.76
Joint 6: ,0.0,-0.0,-0.0,0.031,0.031,0.031,0.157,0.079,0.095
Trial,14,Sim Type,5,Distance Weight,0.8,Random Seed,210,Min Iterations,2500,Distance cost,0.4416755431540972,Manip Cost,0.7272727272727273,Total cost,0.4987949799778232,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,2.48557676e-11,1e-20,1e-20,1e-20,1e-20,1e-20,4.121564137e-11,4.406563275e-11,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.065,0.064,0.015
Total Cost,0.0,0.03577,0.07154,0.15731,0.22309,0.27886,0.32891,0.3754,0.43026,0.48286,0.49879
Local Manip Cost,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.135,-0.071,0.014,0.045,0.079,0.1,0.132,0.191,0.214,0.225
Joint 1: ,0.4,0.444,0.511,0.567,0.604,0.643,0.611,0.687,0.778,0.895,0.92
Joint 2: ,0.4,0.427,0.447,0.478,0.482,0.487,0.478,0.473,0.464,0.444,0.442
Joint 3: ,0.9,0.913,0.91,0.838,0.886,0.929,1.024,1.023,1.01,0.962,0.952
Joint 4: ,0.9,0.916,0.921,0.984,0.975,0.967,0.904,0.903,0.859,0.922,0.924
Joint 5: ,0.9,0.894,0.858,0.783,0.799,0.811,0.881,0.858,0.829,0.774,0.761
Joint 6: ,0.0,0.016,0.031,0.094,0.094,0.094,0.157,0.157,0.33,0.251,0.251
Trial,15,Sim Type,5,Distance Weight,0.8,Random Seed,225,Min Iterations,2500,Distance cost,0.4576751569332522,Manip Cost,0.3,Total cost,0.4261401255466018,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,3.87322745e-11,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.074,0.063,0.023,0.058,0.055,0.068,0.059,0.066,0.047
Total Cost,0.0,0.05262,0.09736,0.11354,0.15505,0.19467,0.24322,0.3107,0.37711,0.42614
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.162,-0.095,-0.073,-0.041,0.009,0.016,0.116,0.202,0.223
Joint 1: ,0.4,0.372,0.471,0.483,0.432,0.47,0.611,0.712,0.819,0.92
Joint 2: ,0.4,0.365,0.389,0.399,0.38,0.383,0.446,0.418,0.436,0.451
Joint 3: ,0.9,1.054,1.055,1.075,1.159,1.216,1.191,1.113,1.048,0.944
Joint 4: ,0.9,0.869,0.906,0.903,0.832,0.763,0.75,0.776,0.8,0.878
Joint 5: ,0.9,1.002,0.924,0.931,1.082,1.1,1.022,0.939,0.873,0.775
Joint 6: ,0.0,0.094,0.141,0.141,0.268,0.252,0.221,0.095,0.079,0.142
Trial,16,Sim Type,5,Distance Weight,0.8,Random Seed,240,Min Iterations,2500,Distance cost,0.5121522691675809,Manip Cost,0.36363636363636365,Total cost,0.48244908806133746,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,4.317511325e-11,4.43915693e-11
Distance to Last Node,0.0,0.072,0.048,0.05,0.05,0.05,0.05,0.072,0.05,0.072,0.059
Total Cost,0.0,0.05126,0.0855,0.12127,0.15705,0.19282,0.22859,0.30507,0.36029,0.42746,0.48245
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.095,-0.06,-0.035,-0.013,0.04,0.112,0.132,0.155,0.213,0.232
Joint 1: ,0.4,0.447,0.424,0.38,0.42,0.482,0.582,0.639,0.711,0.863,0.913
Joint 2: ,0.4,0.449,0.473,0.486,0.488,0.5,0.507,0.475,0.466,0.452,0.436
Joint 3: ,0.9,0.892,0.852,0.93,0.989,1.009,0.952,1.025,1.031,0.907,0.945
Joint 4: ,0.9,0.911,0.925,0.881,0.868,0.867,0.883,0.853,0.85,0.919,0.863
Joint 5: ,0.9,0.879,0.862,0.939,0.965,0.95,0.885,0.885,0.867,0.753,0.763
Joint 6: ,0.0,0.081,0.081,0.08,0.08,0.049,0.002,-0.029,-0.029,-0.029,-0.029
Trial,17,Sim Type,5,Distance Weight,0.8,Random Seed,255,Min Iterations,2500,Distance cost,0.4822496894418735,Manip Cost,0.11146254966442971,Total cost,0.4080922614863848,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07276330761776328,0.07537149059655929,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.067,0.044,0.058,0.052,0.069
Total Cost,0.0,0.03577,0.07154,0.10731,0.14309,0.17886,0.22707,0.25836,0.30236,0.34123,0.40809
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11380875673395444,0.11227928957477257,1.0
Joint 0: ,-0.2,-0.163,-0.13,-0.078,-0.019,0.045,0.152,0.193,0.181,0.204,0.371
Joint 1: ,0.4,0.319,0.349,0.303,0.324,0.42,0.431,0.514,0.641,0.75,0.855
Joint 2: ,0.4,0.306,0.3,0.235,0.275,0.286,0.208,0.22,0.267,0.311,0.144
Joint 3: ,0.9,1.026,1.088,1.197,1.211,1.16,1.265,1.233,1.2,1.086,0.942
Joint 4: ,0.9,0.806,0.774,0.696,0.727,0.774,0.723,0.748,0.816,0.897,0.927
Joint 5: ,0.9,1.002,1.036,1.115,1.116,1.062,1.077,1.038,0.985,0.892,0.779
Joint 6: ,0.0,0.094,0.126,0.204,0.236,0.283,0.408,0.424,0.393,0.44,0.675
Trial,18,Sim Type,5,Distance Weight,0.8,Random Seed,270,Min Iterations,2500,Distance cost,0.4136248217246961,Manip Cost,0.7,Total cost,0.47089985737975687,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1e-20,1e-20,1e-20,1e-20,4.06446236e-11,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.046,0.063,0.075,0.059,0.019
Total Cost,0.0,0.03577,0.07154,0.15731,0.22309,0.2762,0.33535,0.39956,0.45044,0.4709
Local Manip Cost,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.158,-0.108,-0.063,-0.046,-0.009,0.095,0.212,0.264,0.275
Joint 1: ,0.4,0.458,0.549,0.596,0.6,0.629,0.702,0.778,0.868,0.88
Joint 2: ,0.4,0.413,0.421,0.432,0.385,0.398,0.401,0.359,0.338,0.33
Joint 3: ,0.9,0.925,0.894,0.921,1.0,1.041,0.988,0.981,0.953,0.97
Joint 4: ,0.9,0.898,0.907,0.904,0.857,0.85,0.898,0.937,0.943,0.937
Joint 5: ,0.9,0.897,0.852,0.854,0.902,0.922,0.86,0.782,0.739,0.754
Joint 6: ,0.0,-0.0,0.016,0.016,0.063,0.063,0.173,0.581,0.676,0.676
Trial,19,Sim Type,5,Distance Weight,0.8,Random Seed,285,Min Iterations,2500,Distance cost,0.493427479536351,Manip Cost,0.3,Total cost,0.45474198362908086,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,4.015334123e-11,1e-20,4.433040794e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.065,0.07,0.072,0.071,0.073
Total Cost,0.0,0.03577,0.07154,0.10731,0.14309,0.18982,0.23982,0.31611,0.38665,0.45474
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.147,-0.072,-0.04,0.005,0.034,0.163,0.214,0.178,0.242
